GEO.id	GEO.id2	GEO.displaylabel	POPGROUP.id	POPGROUP.displaylabel	EST_VC03	MOE_VC03	EST_VC04	MOE_VC04	EST_VC05	MOE_VC05	EST_VC06	MOE_VC06	EST_VC07	MOE_VC07	EST_VC11	MOE_VC11	EST_VC12	MOE_VC12	EST_VC13	MOE_VC13	EST_VC16	MOE_VC16	EST_VC17	MOE_VC17	EST_VC18	MOE_VC18	EST_VC19	MOE_VC19	EST_VC20	MOE_VC20	EST_VC21	MOE_VC21	EST_VC22	MOE_VC22	EST_VC23	MOE_VC23	EST_VC24	MOE_VC24	EST_VC27	MOE_VC27	EST_VC30	MOE_VC30	EST_VC31	MOE_VC31	EST_VC32	MOE_VC32	EST_VC33	MOE_VC33	EST_VC36	MOE_VC36	EST_VC37	MOE_VC37	EST_VC38	MOE_VC38	EST_VC41	MOE_VC41	EST_VC42	MOE_VC42	EST_VC43	MOE_VC43	EST_VC46	MOE_VC46	EST_VC47	MOE_VC47	EST_VC48	MOE_VC48	EST_VC51	MOE_VC51	EST_VC52	MOE_VC52	EST_VC53	MOE_VC53	EST_VC56	MOE_VC56	EST_VC57	MOE_VC57	EST_VC58	MOE_VC58	EST_VC62	MOE_VC62	EST_VC63	MOE_VC63	EST_VC64	MOE_VC64	EST_VC65	MOE_VC65	EST_VC66	MOE_VC66	EST_VC67	MOE_VC67	EST_VC71	MOE_VC71	EST_VC72	MOE_VC72	EST_VC73	MOE_VC73	EST_VC74	MOE_VC74	EST_VC75	MOE_VC75	EST_VC76	MOE_VC76	EST_VC77	MOE_VC77	EST_VC78	MOE_VC78	EST_VC79	MOE_VC79	EST_VC80	MOE_VC80	EST_VC81	MOE_VC81	EST_VC82	MOE_VC82	EST_VC83	MOE_VC83	EST_VC84	MOE_VC84	EST_VC87	MOE_VC87	EST_VC88	MOE_VC88	EST_VC92	MOE_VC92	EST_VC93	MOE_VC93	EST_VC94	MOE_VC94	EST_VC95	MOE_VC95	EST_VC96	MOE_VC96	EST_VC97	MOE_VC97	EST_VC100	MOE_VC100	EST_VC101	MOE_VC101	EST_VC102	MOE_VC102	EST_VC103	MOE_VC103	EST_VC104	MOE_VC104	EST_VC105	MOE_VC105	EST_VC108	MOE_VC108	EST_VC109	MOE_VC109	EST_VC110	MOE_VC110	EST_VC111	MOE_VC111	EST_VC112	MOE_VC112	EST_VC113	MOE_VC113	EST_VC117	MOE_VC117	EST_VC118	MOE_VC118	EST_VC119	MOE_VC119	EST_VC120	MOE_VC120	EST_VC121	MOE_VC121	EST_VC122	MOE_VC122	EST_VC125	MOE_VC125	EST_VC126	MOE_VC126	EST_VC127	MOE_VC127	EST_VC128	MOE_VC128	EST_VC129	MOE_VC129	EST_VC130	MOE_VC130	EST_VC134	MOE_VC134	EST_VC135	MOE_VC135	EST_VC136	MOE_VC136	EST_VC137	MOE_VC137	EST_VC138	MOE_VC138	EST_VC139	MOE_VC139	EST_VC142	MOE_VC142	EST_VC143	MOE_VC143	EST_VC144	MOE_VC144	EST_VC145	MOE_VC145	EST_VC146	MOE_VC146	EST_VC147	MOE_VC147	EST_VC151	MOE_VC151	EST_VC152	MOE_VC152	EST_VC153	MOE_VC153	EST_VC154	MOE_VC154	EST_VC158	MOE_VC158	EST_VC159	MOE_VC159	EST_VC160	MOE_VC160	EST_VC164	MOE_VC164	EST_VC165	MOE_VC165	EST_VC169	MOE_VC169	EST_VC170	MOE_VC170	EST_VC173	MOE_VC173	EST_VC174	MOE_VC174	EST_VC177	MOE_VC177	EST_VC178	MOE_VC178	EST_VC181	MOE_VC181	EST_VC182	MOE_VC182	EST_VC186	MOE_VC186	EST_VC187	MOE_VC187	EST_VC188	MOE_VC188	EST_VC189	MOE_VC189	EST_VC190	MOE_VC190	EST_VC191	MOE_VC191	EST_VC192	MOE_VC192	EST_VC193	MOE_VC193	EST_VC197	MOE_VC197	EST_VC198	MOE_VC198	EST_VC199	MOE_VC199	EST_VC201	MOE_VC201	EST_VC202	MOE_VC202	EST_VC203	MOE_VC203	EST_VC206	MOE_VC206	EST_VC207	MOE_VC207	EST_VC208	MOE_VC208	EST_VC211	MOE_VC211	EST_VC212	MOE_VC212	EST_VC213	MOE_VC213	EST_VC215	MOE_VC215	EST_VC216	MOE_VC216	EST_VC217	MOE_VC217	EST_VC218	MOE_VC218	EST_VC222	MOE_VC222	EST_VC223	MOE_VC223	EST_VC224	MOE_VC224	EST_VC225	MOE_VC225	EST_VC226	MOE_VC226	EST_VC227	MOE_VC227	EST_VC228	MOE_VC228	EST_VC232	MOE_VC232	EST_VC233	MOE_VC233	EST_VC234	MOE_VC234	EST_VC235	MOE_VC235	EST_VC239	MOE_VC239	EST_VC240	MOE_VC240	EST_VC241	MOE_VC241	EST_VC242	MOE_VC242	EST_VC243	MOE_VC243	EST_VC244	MOE_VC244	EST_VC245	MOE_VC245	EST_VC246	MOE_VC246	EST_VC248	MOE_VC248	EST_VC249	MOE_VC249	EST_VC250	MOE_VC250	EST_VC251	MOE_VC251	EST_VC252	MOE_VC252	EST_VC253	MOE_VC253	EST_VC257	MOE_VC257	EST_VC258	MOE_VC258	EST_VC259	MOE_VC259	EST_VC260	MOE_VC260	EST_VC261	MOE_VC261	EST_VC262	MOE_VC262	EST_VC263	MOE_VC263	EST_VC264	MOE_VC264	EST_VC268	MOE_VC268	EST_VC269	MOE_VC269	EST_VC270	MOE_VC270	EST_VC271	MOE_VC271	EST_VC272	MOE_VC272	EST_VC273	MOE_VC273	EST_VC276	MOE_VC276	EST_VC277	MOE_VC277	EST_VC278	MOE_VC278	EST_VC279	MOE_VC279	EST_VC280	MOE_VC280	EST_VC281	MOE_VC281	EST_VC284	MOE_VC284	EST_VC285	MOE_VC285	EST_VC286	MOE_VC286	EST_VC287	MOE_VC287	EST_VC288	MOE_VC288	EST_VC289	MOE_VC289	EST_VC293	MOE_VC293	EST_VC294	MOE_VC294	EST_VC295	MOE_VC295	EST_VC296	MOE_VC296	EST_VC297	MOE_VC297	EST_VC298	MOE_VC298	EST_VC299	MOE_VC299	EST_VC300	MOE_VC300	EST_VC301	MOE_VC301	EST_VC302	MOE_VC302	EST_VC303	MOE_VC303	EST_VC304	MOE_VC304	EST_VC305	MOE_VC305	EST_VC306	MOE_VC306	EST_VC310	MOE_VC310	EST_VC311	MOE_VC311	EST_VC312	MOE_VC312	EST_VC313	MOE_VC313	EST_VC314	MOE_VC314	EST_VC318	MOE_VC318	EST_VC319	MOE_VC319	EST_VC322	MOE_VC322	EST_VC323	MOE_VC323	EST_VC324	MOE_VC324	EST_VC325	MOE_VC325	EST_VC326	MOE_VC326	EST_VC327	MOE_VC327	EST_VC328	MOE_VC328	EST_VC329	MOE_VC329	EST_VC330	MOE_VC330	EST_VC331	MOE_VC331	EST_VC332	MOE_VC332	EST_VC334	MOE_VC334	EST_VC335	MOE_VC335	EST_VC336	MOE_VC336	EST_VC337	MOE_VC337	EST_VC338	MOE_VC338	EST_VC339	MOE_VC339	EST_VC340	MOE_VC340	EST_VC341	MOE_VC341	EST_VC343	MOE_VC343	EST_VC344	MOE_VC344	EST_VC348	MOE_VC348	EST_VC349	MOE_VC349	EST_VC351	MOE_VC351	EST_VC352	MOE_VC352	EST_VC354	MOE_VC354	EST_VC355	MOE_VC355	EST_VC359	MOE_VC359	EST_VC360	MOE_VC360	EST_VC361	MOE_VC361	EST_VC362	MOE_VC362	EST_VC366	MOE_VC366	EST_VC367	MOE_VC367	EST_VC368	MOE_VC368	EST_VC369	MOE_VC369	EST_VC370	MOE_VC370	EST_VC371	MOE_VC371	EST_VC372	MOE_VC372	EST_VC373	MOE_VC373	EST_VC374	MOE_VC374	EST_VC376	MOE_VC376	EST_VC377	MOE_VC377	EST_VC378	MOE_VC378	EST_VC379	MOE_VC379	EST_VC380	MOE_VC380	EST_VC381	MOE_VC381	EST_VC382	MOE_VC382	EST_VC383	MOE_VC383	EST_VC384	MOE_VC384	EST_VC385	MOE_VC385	EST_VC389	MOE_VC389	EST_VC390	MOE_VC390	EST_VC391	MOE_VC391	EST_VC394	MOE_VC394	EST_VC395	MOE_VC395	EST_VC399	MOE_VC399	EST_VC400	MOE_VC400	EST_VC401	MOE_VC401	EST_VC402	MOE_VC402	EST_VC403	MOE_VC403	EST_VC407	MOE_VC407	EST_VC408	MOE_VC408	EST_VC409	MOE_VC409	EST_VC410	MOE_VC410	EST_VC411	MOE_VC411	EST_VC412	MOE_VC412	EST_VC413	MOE_VC413	EST_VC414	MOE_VC414	EST_VC418	MOE_VC418	EST_VC419	MOE_VC419	EST_VC420	MOE_VC420	EST_VC424	MOE_VC424	EST_VC425	MOE_VC425	EST_VC426	MOE_VC426	EST_VC427	MOE_VC427	EST_VC428	MOE_VC428	EST_VC432	MOE_VC432	EST_VC433	MOE_VC433	EST_VC434	MOE_VC434	EST_VC438	MOE_VC438	EST_VC439	MOE_VC439	EST_VC440	MOE_VC440	EST_VC444	MOE_VC444	EST_VC445	MOE_VC445	EST_VC446	MOE_VC446	EST_VC447	MOE_VC447	EST_VC451	MOE_VC451	EST_VC452	MOE_VC452	EST_VC453	MOE_VC453	EST_VC457	MOE_VC457	EST_VC458	MOE_VC458	EST_VC462	MOE_VC462	EST_VC463	MOE_VC463	EST_VC464	MOE_VC464
0400000US01	1	Alabama	1	Total population	4874747	*****	98.1	0.1	1.8	0.1	0.1	0.1	0	0.1	4874747	*****	48.4	0.1	51.6	0.1	5.9	0.1	16.5	0.1	9.7	0.1	12.9	0.1	12.2	0.1	12.9	0.1	13.4	0.1	9.9	0.1	6.6	0.1	38.9	0.2	77.6	0.1	73.1	0.1	20.4	0.1	16.5	0.1	1094061	1656	51.2	0.4	48.8	0.4	3780686	1656	47.6	0.1	52.4	0.1	1099957	5119	49.5	0.2	50.5	0.2	1877513	5991	48.3	0.1	51.7	0.1	803216	2822	43.4	0.2	56.6	0.2	4755774	*****	56.8	0.4	30.4	0.4	8.1	0.3	4.7	0.2	1.6	0.1	1841665	12421	65.4	0.6	25.5	0.4	46.5	0.6	16	0.4	14.6	0.4	7.8	0.3	34.6	0.6	16	0.5	13.2	0.4	2.8	0.2	18.7	0.5	16.8	0.4	1.9	0.2	2.58	0.02	3.23	0.03	3972124	3503	46.6	0.5	6.8	0.2	12.3	0.3	2.3	0.1	31.9	0.3	1895814	3709	48.8	0.7	3.2	0.2	11.6	0.4	1.8	0.2	34.7	0.5	2076310	3989	44.7	0.6	10.2	0.3	13	0.4	2.7	0.2	29.4	0.4	1188014	11304	5.3	0.4	5	0.3	41.9	0.7	21.7	0.5	26.1	0.6	581610	8806	71.9	0.9	22.4	0.8	606404	8685	65.4	0.9	29.6	0.9	3309607	5907	13.5	0.3	31.1	0.5	29.9	0.4	16	0.3	9.6	0.3	86.5	0.3	85.5	0.5	87.4	0.4	25.5	0.4	24.8	0.5	26.1	0.5	1145988	4391	59028	3589	25299	2919	42.9	4.1	2985912	5283	3.9	0.2	51.5	2.7	3767665	2622	8.9	0.2	4793512	2005	16.5	0.3	1092445	1664	4.5	0.5	2918151	3866	14.3	0.5	782916	3004	41.1	0.9	4819343	3710	86.3	0.4	13.4	0.4	8	0.4	5.4	0.3	3.1	0.2	2.3	0.2	0.3	0.1	4705681	6916	48.4	0.1	51.6	0.1	169066	6916	50	1.4	50	1.4	67037	4999	44.6	2.6	55.4	2.6	102029	6265	53.5	2.5	46.5	2.5	169066	6916	23.2	2.1	35.3	2.6	41.5	2.5	169066	6916	11.2	1.7	33.1	1.8	5.4	1.4	0.7	0.4	47.5	2.3	2.1	0.6	4585850	2856	94.9	0.2	5.1	0.2	1.9	0.1	3906384	4456	56.5	0.4	56.2	0.4	52.9	0.5	3.3	0.2	5.8	0.3	0.3	0.1	43.5	0.4	2042325	4336	51.7	0.5	51.6	0.5	48.5	0.6	3	0.2	5.9	0.4	2041619	17993	85.7	0.5	8.5	0.4	0.4	0.1	1.2	0.2	1	0.1	3.4	0.2	24.6	0.3	2065885	17766	34.8	0.6	16.7	0.4	23.3	0.5	9.4	0.3	15.8	0.5	1074365	11200	30.2	0.7	13.6	0.6	15.7	0.6	17.2	0.6	23.3	0.8	991520	11845	39.8	1	20.1	0.7	31.5	0.8	0.9	0.2	7.7	0.6	2065885	17766	1.4	0.1	6.8	0.4	14.3	0.5	2.4	0.2	11.9	0.3	5.4	0.3	1.4	0.2	5.5	0.3	9.4	0.4	22.4	0.6	8.7	0.3	5	0.3	5.3	0.3	2065885	17766	80	0.5	14.6	0.4	5.2	0.3	0.1	0.1	1841665	12421	48123	768	71.7	0.5	69464	873	36.3	0.5	18720	131	7.1	0.3	9395	254	1.6	0.1	2497	307	21.6	0.4	23430	690	14	0.4	1203689	13513	61512	726	71.2	0.6	76606	1236	6.4	0.4	42782	2932	22.4	0.6	28528	1450	4874747	*****	26498	301	862374	9387	665551	12376	62835	933	43556	850	48199	1068	35414	435	4793512	2005	66.9	0.6	37.8	0.4	9.4	0.3	12.8	0.5	21.1	1.1	21.9	2.6	5.4	0.3	7.8	0.7	7.1	1.8	35.2	1.7	45.6	2.5	51.6	5.5	16.9	0.5	24.6	1.2	24.3	1.2	28.3	1.6	22.9	1.3	14.6	0.4	15.9	0.5	9.9	0.5	14.2	0.6	29.1	1	1841665	12421	68	0.5	32	0.5	2.65	0.02	2.43	0.03	1841665	12421	71.8	0.5	5	0.3	10.7	0.4	12.5	0.4	1841665	12421	2.7	0.2	3.7	0.2	16.3	0.5	33.2	0.5	27.2	0.5	12	0.3	4.8	0.2	1841665	12421	5.9	0.3	94.1	0.3	1841665	12421	32.6	0.5	65.9	0.5	1.1	0.1	0.3	0.1	1841665	12421	1.6	0.1	1.9	0.2	701526	12114	76.8	0.8	23.2	0.8	1253199	12678	141300	1758	1123	9	337	4	506671	10004	52.6	1.1	47.4	1.1	525186	9896	750	11	1841665	12421	86.1	0.4	78.1	0.5
0400000US02	2	Alaska	1	Total population	739795	*****	91.4	0.7	7.9	0.6	0.7	0.2	0	0.1	739795	*****	52.1	0.3	47.9	0.3	7.2	0.1	17.9	0.1	9.9	0.3	16	0.3	13.1	0.4	12	0.3	12.7	0.2	7.7	0.2	3.5	0.1	34.5	0.3	75	0.1	71.1	0.3	14.6	0.3	11.2	0.1	185181	156	50.8	1	49.2	1	554614	156	52.6	0.2	47.4	0.2	191202	2121	54.7	0.5	45.3	0.5	280371	2412	51.9	0.4	48.1	0.4	83041	1041	50	0.6	50	0.6	712250	*****	52.6	0.8	31.7	0.6	7.6	0.6	8.1	0.7	2.7	0.3	250741	3074	66.8	1.3	32	1.2	49.4	1.5	22.1	1.2	11.4	0.9	6.6	0.8	33.2	1.3	18.6	1	13.8	1	4.8	0.7	14.7	0.9	11.5	0.8	3.1	0.5	2.84	0.03	3.41	0.06	583639	1229	48.2	1.3	3.7	0.3	12.2	0.7	1.8	0.3	34	1.1	307088	1526	47	1.6	2.1	0.3	11.4	1	1.4	0.3	38.2	1.3	276551	1567	49.6	1.5	5.5	0.6	13.2	0.9	2.2	0.4	29.4	1.3	186461	3830	5	0.8	6.2	0.9	43.3	1.6	21.7	1.3	23.8	1.3	94365	2933	74	2.1	21.5	1.9	92096	3196	68.2	1.9	26.2	2	481561	2194	8.3	0.6	27.6	1.1	35.2	1.1	18	1	10.8	0.7	91.7	0.6	91.7	0.9	91.6	0.9	28.8	1.2	25.3	1.1	32.6	1.7	171451	2009	9961	1681	2084	578	20.9	6	418854	1961	4	0.5	37.8	6.2	538005	2201	11.9	0.7	716178	2175	12.6	0.7	184822	204	3.1	0.7	449844	2644	11.8	0.9	81512	1039	38.7	2.4	730874	1438	81.5	1.3	17.6	1.2	11.1	1.1	6.4	0.7	2.3	0.4	4.1	0.6	0.9	0.3	681608	4466	52.8	0.4	47.2	0.4	58187	4466	44.3	2.9	55.7	2.9	31164	2689	44.1	4.1	55.9	4.1	27023	3868	44.6	4.1	55.4	4.1	58187	4466	25.6	4.5	23.8	4.7	50.6	4.7	58187	4466	12.6	2.7	57.5	4.8	6.6	3.2	4	3.1	14.9	3.1	4.3	1.7	686876	844	84.1	0.8	15.9	0.8	4.9	0.6	573196	1289	68	0.8	65.1	0.9	60.2	0.9	4.9	0.5	7.6	0.7	2.9	0.4	32	0.8	270920	1614	63.9	1.2	63.2	1.2	59.1	1.3	4.1	0.6	6.4	1	351282	6043	69.3	1.4	11.8	1.1	1.7	0.4	7.4	0.7	5.3	0.5	4.6	0.6	19.6	0.6	344982	5496	37.4	1.4	17.4	1.2	23.2	1.2	11.2	0.9	10.8	0.9	184802	4390	32.5	1.9	15.2	1.6	15.7	1.2	19.9	1.6	16.6	1.6	160180	3461	43	1.9	19.8	1.5	31.9	1.9	1.2	0.5	4	0.7	344982	5496	4.4	0.5	7.3	0.7	3.6	0.6	1.7	0.4	11.7	1.1	8.4	0.9	2.2	0.4	3.2	0.6	7.7	0.8	24.8	1.2	9.3	1	4.4	0.6	11.4	1	344982	5496	68.7	1.1	25	1.1	6.3	0.6	0.1	0.1	250741	3074	73181	2628	84.7	1	89678	2623	23.2	0.8	17040	529	4.5	0.6	9879	766	6.7	0.8	3621	386	19.8	1.2	31567	2425	10.8	0.9	167401	3753	86831	2820	74	1.6	101562	2545	9	1.1	63172	6235	17.1	1.3	48332	7359	739795	*****	34222	942	145864	5129	102354	2798	70738	2176	58311	3433	57943	3113	47472	2131	716178	2175	63.2	1.3	34.7	1.1	13.7	0.8	7.4	0.9	11.2	1.6	11.2	3.6	4.2	0.7	5.8	1.4	4	2.7	17.9	3.7	23.5	5.4	25.9	11.9	11.1	1	14.9	2.5	14.3	2.4	15.5	3.1	13.8	2.5	9.8	0.8	10.3	0.8	7.4	1.5	8.5	1.1	21	1.9	250741	3074	63.5	1.3	36.5	1.3	2.96	0.05	2.64	0.08	250741	3074	71.1	1.3	11.8	0.9	12.7	1	4.4	0.7	250741	3074	1.4	0.4	2.4	0.4	17.6	1.1	38.6	1.5	32.4	1.5	6.2	0.7	1.5	0.2	250741	3074	10	0.8	90	0.8	250741	3074	49.8	1.2	13.3	0.9	36.1	1	0.9	0.3	250741	3074	1.1	0.3	7.2	0.8	101910	3488	70.7	2.3	29.3	2.3	159344	3559	273100	5087	1844	31	591	20	83787	3710	54.2	3	45.8	3	84396	3696	1201	41	250741	3074	94.2	0.6	86.1	1.2
0400000US04	4	Arizona	1	Total population	7016270	*****	96.2	0.2	3.5	0.2	0.3	0.1	0	0.1	7016270	*****	49.7	0.1	50.3	0.1	6.2	0.1	17.1	0.1	9.6	0.1	13.6	0.1	12.2	0.1	12.1	0.1	12.1	0.1	10	0.1	7.1	0.1	37.7	0.1	76.7	0.1	72.5	0.1	20.6	0.1	17.1	0.1	1632728	1374	51	0.2	49	0.2	5383542	1374	49.3	0.1	50.7	0.1	1625507	3069	51.9	0.1	48.1	0.1	2557185	2948	49.2	0.1	50.8	0.1	1200850	1541	46.1	0.1	53.9	0.1	6861127	*****	54.8	0.3	29.7	0.2	8.6	0.3	6.9	0.2	2.6	0.1	2552972	11005	64.7	0.5	26	0.4	47.3	0.5	17	0.4	12.1	0.3	6.4	0.2	35.3	0.5	17.1	0.4	13	0.4	4.1	0.2	18.2	0.3	14.9	0.3	3.3	0.2	2.69	0.01	3.32	0.02	5663228	2008	46.9	0.5	5.4	0.2	12.4	0.3	1.8	0.1	33.5	0.3	2797660	2475	47.9	0.5	2.6	0.2	11	0.3	1.5	0.1	37.1	0.4	2865568	1852	45.9	0.5	8.1	0.3	13.8	0.4	2.2	0.2	30	0.4	1757544	11972	5	0.3	4.6	0.3	42	0.4	21.8	0.4	26.5	0.5	878079	7310	70.1	0.6	24.5	0.6	879465	9284	66.9	0.7	28.4	0.7	4711362	2707	12.8	0.3	24.1	0.3	33.7	0.4	18.3	0.3	11	0.2	87.2	0.3	86.4	0.3	87.9	0.4	29.4	0.4	29.5	0.5	29.2	0.5	1604017	4106	88721	4401	32714	3184	36.9	2.8	4211917	1617	4.1	0.2	34.8	2.3	5364972	2463	9	0.2	6908121	2138	13	0.2	1630091	1366	4	0.3	4089008	3089	10.5	0.3	1189022	1729	34.2	0.7	6935358	3888	82.4	0.4	16.9	0.4	11.3	0.3	5.6	0.2	1.9	0.1	3.8	0.2	0.7	0.1	6091370	18307	50	0.1	50	0.1	924900	18307	47.6	0.7	52.4	0.7	401048	12063	44.9	1.1	55.1	1.1	523852	15645	49.7	1.2	50.3	1.2	924900	18307	18.8	1.1	24.5	1	56.7	1.2	924900	18307	9.2	0.7	20.9	0.7	3.2	0.5	0.7	0.2	61.6	1	4.4	0.5	6581229	1331	72.6	0.4	27.4	0.4	8.7	0.2	5571583	4735	59.9	0.3	59.6	0.3	56.1	0.3	3.5	0.2	5.8	0.3	0.3	0.1	40.1	0.3	2818059	3421	54.9	0.5	54.7	0.5	51.5	0.5	3.2	0.2	5.9	0.4	3086150	17384	76.5	0.5	11	0.3	1.8	0.2	2	0.1	2.4	0.2	6.3	0.2	25.6	0.2	3125954	17075	36.1	0.5	19.2	0.4	26.1	0.5	8.9	0.4	9.6	0.4	1674070	12056	32.9	0.7	17.3	0.5	19.9	0.6	15.9	0.6	14.1	0.6	1451884	14885	39.9	0.7	21.5	0.6	33.2	0.6	0.9	0.2	4.4	0.3	3125954	17075	1.3	0.1	7.1	0.3	6.8	0.3	2.3	0.2	12.3	0.4	5.4	0.2	1.7	0.1	8.4	0.2	12.4	0.4	21.7	0.4	10.9	0.4	4.8	0.3	4.8	0.2	3125954	17075	80.8	0.4	13.2	0.4	6	0.2	0.1	0.1	2552972	11005	56581	516	74.8	0.3	78390	838	33.6	0.3	20204	186	4.3	0.2	10290	310	1.6	0.1	2281	179	20.7	0.3	26999	686	10.8	0.3	1652325	14123	67886	759	73	0.6	80427	982	8.4	0.4	47631	2478	18.6	0.4	38167	1580	7016270	*****	29420	258	1292423	10558	954891	14539	64911	980	50089	699	46681	547	39675	615	6908121	2138	63	0.5	39.2	0.4	10.1	0.3	10.7	0.4	16.9	0.8	15.3	1.9	6.2	0.3	8.9	0.7	6.4	1.4	26	1.4	34.6	2	35.4	5.1	14.9	0.4	20.8	0.9	20.4	0.9	23.1	1.4	19.5	0.9	13.1	0.4	14.2	0.4	9	0.5	12.4	0.5	24.6	0.7	2552972	11005	64.7	0.5	35.3	0.5	2.71	0.02	2.65	0.03	2552972	11005	71.4	0.4	4.5	0.2	15.2	0.3	8.9	0.3	2552972	11005	3	0.2	3.2	0.2	24.6	0.3	36.6	0.5	24.4	0.5	6.9	0.3	1.4	0.1	2552972	11005	5.8	0.2	94.2	0.2	2552972	11005	35.2	0.4	61.1	0.5	2.8	0.1	0.8	0.1	2552972	11005	1.9	0.1	4.4	0.2	1054673	11036	71.8	0.7	28.2	0.7	1652321	12356	223400	1876	1365	9	398	4	836609	12872	51.7	0.9	48.3	0.9	859557	13010	1020	9	2552972	11005	92.2	0.3	85.7	0.3
0400000US05	5	Arkansas	1	Total population	3004279	*****	97.2	0.2	2.7	0.2	0.1	0.1	0	0.1	3004279	*****	49.3	0.1	50.7	0.1	6.2	0.1	17.4	0.1	9.6	0.1	12.7	0.2	12.3	0.1	12.5	0.1	12.7	0.1	9.7	0.1	6.8	0.1	38.1	0.3	76.4	0.1	72.1	0.2	20.2	0.2	16.5	0.1	708433	1834	51.6	0.5	48.4	0.5	2295846	1834	48.5	0.1	51.5	0.1	670234	3500	50.8	0.3	49.2	0.3	1128588	3913	48.9	0.2	51.1	0.2	497024	2463	44.5	0.3	55.5	0.3	2919337	*****	58.5	0.5	28.9	0.4	7.5	0.4	5.1	0.3	2.2	0.1	1153082	8560	65.5	0.8	27.1	0.7	47.9	0.8	17.7	0.6	12.8	0.5	7.1	0.4	34.5	0.8	16.3	0.6	13.2	0.5	3.1	0.3	18.2	0.6	15.9	0.5	2.3	0.2	2.53	0.02	3.14	0.04	2418049	3055	49.2	0.8	6.9	0.3	13.6	0.4	2.5	0.2	27.8	0.5	1179013	3349	50.5	0.9	3.4	0.3	12.7	0.5	2.1	0.2	31.3	0.7	1239036	3521	48	0.9	10.1	0.3	14.5	0.6	2.9	0.3	24.6	0.6	743696	8941	6.4	0.4	5.5	0.5	42.7	0.8	21.7	0.5	23.7	0.8	371566	6834	72.2	1.2	20.9	1.1	372130	7485	67.6	1.1	26.6	1	2008398	4671	13.3	0.4	34	0.6	29.3	0.6	15	0.4	8.4	0.3	86.7	0.4	85.5	0.6	87.7	0.5	23.4	0.5	22.4	0.7	24.3	0.6	686960	3783	41016	3623	15741	2320	38.4	4.5	1810918	3738	3.7	0.3	49.8	3.8	2290421	2250	8.9	0.3	2949305	1321	18	0.4	706490	1843	6.2	0.6	1762496	2848	16.2	0.6	480319	2445	42	1	2968395	3103	84.5	0.6	15.2	0.6	8.6	0.5	6.6	0.3	3.9	0.3	2.7	0.3	0.3	0.1	2864201	5172	49.1	0.2	50.9	0.2	140078	5172	51.5	1.8	48.5	1.8	45139	4346	44.5	3.6	55.5	3.6	94939	5056	54.8	2.2	45.2	2.2	140078	5172	23.4	2.6	28.1	3.1	48.5	2.6	140078	5172	5.9	1.2	25.5	1.9	2.1	0.9	4.5	0.9	59.9	2.3	2	0.8	2817639	2636	92.5	0.3	7.5	0.3	3.1	0.2	2375324	3142	58	0.5	57.8	0.5	54.6	0.6	3.2	0.2	5.6	0.3	0.2	0.1	42	0.5	1219026	3834	54.2	0.7	54.1	0.7	51.2	0.7	2.9	0.2	5.3	0.4	1281666	13086	83.3	0.7	9.9	0.5	0.3	0.1	1.8	0.2	1	0.2	3.7	0.3	21.6	0.3	1296881	12974	34	0.7	17	0.6	22.8	0.7	10	0.4	16.2	0.5	672719	9323	28.1	0.9	13.9	0.7	16.1	0.9	18.3	0.8	23.5	0.9	624162	8862	40.3	1.1	20.3	0.9	30.1	1.2	1.1	0.2	8.3	0.6	1296881	12974	2.7	0.3	6.5	0.4	13.3	0.5	2.5	0.2	13.3	0.5	5.9	0.4	1.5	0.2	5.2	0.4	7.6	0.4	24.5	0.7	7.9	0.4	4.5	0.3	4.5	0.3	1296881	12974	78.8	0.6	15.1	0.5	5.9	0.4	0.2	0.1	1153082	8560	45869	760	73	0.6	66400	1098	36.3	0.5	18122	226	6.5	0.4	9564	329	1.8	0.2	3036	460	18.4	0.5	20792	948	11.8	0.5	754699	11377	57421	1216	73.3	0.9	69790	1582	7.1	0.5	41482	3335	19.6	0.7	29957	1282	3004279	*****	25316	356	536635	8605	432699	9385	59137	1354	41375	791	43266	1449	34154	871	2949305	1321	61.3	0.8	44.4	0.7	7.9	0.3	11.6	0.6	18.9	1.1	19.6	2.8	5.7	0.5	8.6	1	6.2	1.9	31.9	2.1	41.8	2.7	48.3	8	16.4	0.6	22.5	1.3	22.1	1.3	24.5	2.2	21.3	1.5	14.5	0.5	15.7	0.6	10.2	0.6	13.1	0.7	30.7	1.1	1153082	8560	65.3	0.8	34.7	0.8	2.58	0.02	2.44	0.04	1153082	8560	73	0.6	6.2	0.4	9.8	0.5	11	0.4	1153082	8560	3	0.3	4.4	0.3	17.1	0.5	34	0.7	27.5	0.7	9.6	0.4	4.3	0.3	1153082	8560	6.3	0.4	93.7	0.4	1153082	8560	44.7	0.7	51.3	0.7	3.7	0.3	0.2	0.1	1153082	8560	2.2	0.3	2.5	0.2	413269	10101	78.8	1.1	21.2	1.1	752399	11287	128500	1841	1025	15	328	4	355860	8403	55.5	1.5	44.5	1.5	365461	8588	711	10	1153082	8560	86.3	0.5	73	0.7
